"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","총_직장_인구_수","남성_직장_인구_수","여성_직장_인구_수","연령대_10_직장_인구_수","연령대_20_직장_인구_수","연령대_30_직장_인구_수","연령대_40_직장_인구_수","연령대_50_직장_인구_수","연령대_60_이상_직장_인구_수","남성연령대_10_직장_인구_수","남성연령대_20_직장_인구_수","남성연령대_30_직장_인구_수","남성연령대_40_직장_인구_수","남성연령대_50_직장_인구_수","남성연령대_60_이상_직장_인구_수","여성연령대_10_직장_인구_수","여성연령대_20_직장_인구_수","여성연령대_30_직장_인구_수","여성연령대_40_직장_인구_수","여성연령대_50_직장_인구_수","여성연령대_60_이상_직장_인구_수"
"2018","4","A","골목상권","1000059","서빙고로71길","3102","2052","1050","14","463","860","875","470","420","8","251","523","592","338","340","6","212","337","283","132","80"
"2018","4","A","골목상권","1000224","겸재로54길","2545","1275","1270","7","233","389","612","765","539","3","76","177","314","371","334","4","157","212","298","394","205"
"2018","4","A","골목상권","1000118","왕십리로26길","11028","6060","4968","27","1662","2454","2695","2655","1535","15","572","1321","1633","1658","861","12","1090","1133","1062","997","674"
"2018","4","A","골목상권","1000124","청계천로10나길","12220","8079","4141","23","1309","2643","3036","3389","1820","17","713","1759","2179","2228","1183","6","596","884","857","1161","637"
"2018","4","A","골목상권","1000073","청파로47길","18020","8136","9884","361","4680","5304","4276","2625","774","144","1843","2575","2007","1062","505","217","2837","2729","2269","1563","269"
"2018","4","A","골목상권","1000072","장문로45길","967","507","460","0","104","176","222","261","204","0","32","71","113","153","138","0","72","105","109","108","66"
"2018","4","A","골목상권","1000054","녹사평대로46길","3795","2584","1211","13","775","1262","962","535","248","1","437","903","717","344","182","12","338","359","245","191","66"
"2018","4","A","골목상권","1000056","두텁바위로1길","22686","11780","10906","377","5167","6502","5560","3576","1504","147","2247","3650","3146","1661","929","230","2920","2852","2414","1915","575"
"2018","4","A","골목상권","1000462","도화길","26843","15869","10974","139","4794","6832","6510","5636","2932","50","2300","4174","4297","3168","1880","89","2494","2658","2213","2468","1052"
"2018","4","A","골목상권","1000012","옥인길","1538","763","775","0","227","415","412","311","173","0","87","198","209","165","104","0","140","217","203","146","69"
"2018","4","A","골목상권","1000995","올림픽로77길","5500","2704","2796","14","1043","1280","1160","987","1016","2","318","677","602","439","666","12","725","603","558","548","350"
"2018","4","A","골목상권","1000190","약령시로17길","3412","2142","1270","17","485","720","781","803","606","11","274","488","510","475","384","6","211","232","271","328","222"
"2018","4","A","골목상권","1001003","천호대로162길","4485","2544","1941","14","576","1203","1180","890","622","5","254","801","718","441","325","9","322","402","462","449","297"
"2018","4","A","골목상권","1000986","양재대로101길","8647","4540","4107","22","1387","1996","1824","1503","1915","11","460","981","1053","771","1264","11","927","1015","771","732","651"
"2018","4","A","골목상권","1000356","도당로13바길","1349","559","790","1","130","284","374","387","173","0","55","131","155","137","81","1","75","153","219","250","92"
"2018","4","A","골목상권","1000974","동남로65길","2695","928","1767","2","555","819","595","496","228","2","108","264","200","216","138","0","447","555","395","280","90"
"2018","4","A","골목상권","1000369","방학로10길","1670","636","1034","1","151","307","422","462","327","0","43","129","165","149","150","1","108","178","257","313","177"
"2018","4","A","골목상권","1000282","성북로8길","3554","1692","1862","24","566","850","1019","762","333","10","200","424","497","370","191","14","366","426","522","392","142"
"2018","4","A","골목상권","1000021","창경궁로35길","3045","1228","1817","4","518","823","903","524","273","0","120","308","347","249","204","4","398","515","556","275","69"
"2018","4","A","골목상권","1000186","사가정로2길","3860","2144","1716","7","428","803","1011","824","787","5","204","460","509","430","536","2","224","343","502","394","251"
"2018","4","A","골목상권","1000308","한천로76길","2890","1692","1198","5","218","373","569","613","1112","2","62","170","306","329","823","3","156","203","263","284","289"
"2018","4","A","골목상권","1000278","삼선교로10길","1466","729","737","2","198","331","379","328","228","2","77","182","181","150","137","0","121","149","198","178","91"
"2018","4","A","골목상권","1000249","봉우재로33길","4907","2808","2099","16","707","1114","1252","1088","730","4","311","697","642","601","553","12","396","417","610","487","177"
"2018","4","A","골목상권","1000222","겸재로29길","4122","2325","1797","16","520","978","1200","894","514","5","246","647","635","453","339","11","274","331","565","441","175"
"2018","4","A","골목상권","1000138","능동로19길","3392","1653","1739","12","679","872","857","673","299","4","280","397","427","339","206","8","399","475","430","334","93"
"2018","4","A","골목상권","1000188","서울시립대로29길","1702","846","856","5","242","409","429","416","201","2","94","202","238","192","118","3","148","207","191","224","83"
"2018","4","A","골목상권","1000179","망우로18가길","3095","1239","1856","8","614","769","691","633","380","2","163","336","282","211","245","6","451","433","409","422","135"
"2018","4","A","골목상권","1000184","사가정로13길","2759","1315","1444","2","299","705","733","698","322","0","89","242","377","390","217","2","210","463","356","308","105"
"2018","4","A","골목상권","1000952","백제고분로46길","5865","3582","2283","9","683","1311","1409","1399","1054","6","312","844","912","776","732","3","371","467","497","623","322"
"2018","4","A","골목상권","1000476","망원로2길","2741","1520","1221","4","429","727","713","568","300","3","183","415","415","293","211","1","246","312","298","275","89"
"2018","4","A","골목상권","1000218","휘경로14길","1589","730","859","7","245","315","355","339","328","4","68","158","175","159","166","3","177","157","180","180","162"
"2018","4","A","골목상권","1000879","청두곶길","15010","8109","6901","45","2173","3595","3339","3569","2289","9","967","2272","2055","1603","1203","36","1206","1323","1284","1966","1086"
"2018","4","A","골목상권","1000862","방배로18길","9605","5636","3969","48","2317","2879","2083","1171","1107","27","948","1741","1372","678","870","21","1369","1138","711","493","237"
"2018","4","A","골목상권","1000953","백제고분로50길","18537","10590","7947","54","2656","4733","4182","4056","2856","34","1457","3096","2375","1923","1705","20","1199","1637","1807","2133","1151"
"2018","4","A","골목상권","1000941","동남로20길","4762","2682","2080","81","786","882","1155","1124","734","45","379","517","652","590","499","36","407","365","503","534","235"
"2018","4","A","골목상권","1000902","논현로63길","31074","21136","9938","91","5024","9263","8178","5436","3082","27","2411","6080","6143","4074","2401","64","2613","3183","2035","1362","681"
"2018","4","A","골목상권","1000911","도산대로89길","11788","5816","5972","60","2989","4001","2724","1434","580","15","911","2065","1611","834","380","45","2078","1936","1113","600","200"
"2018","4","A","골목상권","1000874","서초대로8길","7554","4134","3420","20","939","1844","2041","1527","1183","16","387","992","1095","837","807","4","552","852","946","690","376"
"2018","4","A","골목상권","1000937","학동로56길","21869","12221","9648","106","5166","6932","4954","3264","1447","51","2177","4005","3210","1830","948","55","2989","2927","1744","1434","499"
"2018","4","A","골목상권","1000871","서초대로25길","14290","8854","5436","59","2725","4397","3485","2197","1427","42","1276","2763","2293","1425","1055","17","1449","1634","1192","772","372"
"2018","4","A","골목상권","1000763","서달로14길","1036","469","567","3","125","219","284","219","186","2","39","89","112","94","133","1","86","130","172","125","53"
"2018","4","A","골목상권","1000745","만양로14길","1167","563","604","3","135","249","298","263","219","1","47","124","153","111","127","2","88","125","145","152","92"
"2018","4","A","골목상권","1000365","도봉로169나길","1570","889","681","1","109","330","396","447","287","1","30","137","215","298","208","0","79","193","181","149","79"
"2018","4","A","골목상권","1000121","용답29길","10825","6801","4024","25","2006","2719","2413","2003","1659","19","1055","1792","1588","1182","1165","6","951","927","825","821","494"
"2018","4","A","골목상권","1000095","마조로16길","3657","2280","1377","5","364","770","959","1027","532","3","200","491","583","606","397","2","164","279","376","421","135"
"2018","4","A","골목상권","1000189","서울시립대로4길","4559","3083","1476","3","708","1055","1249","943","601","2","461","777","831","587","425","1","247","278","418","356","176"
"2018","4","A","골목상권","1000756","사당로8길","1834","972","862","4","167","276","357","375","655","3","80","110","184","178","417","1","87","166","173","197","238"
"2018","4","A","골목상권","1000662","독산로50길","724","234","490","0","72","160","217","197","78","0","16","58","50","62","48","0","56","102","167","135","30"
"2018","4","A","골목상권","1000893","남부순환로365길","18717","10211","8506","97","4373","5517","4028","2988","1714","30","1712","3422","2567","1409","1071","67","2661","2095","1461","1579","643"
"2018","4","A","골목상권","1000682","시흥대로94길","4436","2663","1773","6","401","851","1222","1251","705","6","213","536","748","724","436","0","188","315","474","527","269"
"2018","4","A","골목상권","1000694","대림로31길","15871","10405","5466","30","2088","3845","3813","3401","2694","16","1269","2913","2747","1901","1559","14","819","932","1066","1500","1135"
"2018","4","A","골목상권","1000648","새말로18길","15305","10093","5212","41","2687","4402","3480","2683","2012","14","1576","3129","2482","1650","1242","27","1111","1273","998","1033","770"
"2018","4","A","골목상권","1000868","사평대로57길","14740","8833","5907","59","2681","4699","3870","2253","1178","24","1085","2862","2748","1432","682","35","1596","1837","1122","821","496"
"2018","4","A","골목상권","1000666","독산로85길","1354","681","673","1","162","240","327","408","216","1","80","118","152","198","132","0","82","122","175","210","84"
"2018","4","A","골목상권","1000664","독산로70길","1600","806","794","0","182","247","446","431","294","0","79","119","216","202","190","0","103","128","230","229","104"
"2018","4","A","골목상권","1000654","가산로3길","31211","20913","10298","132","4840","8893","8209","6057","3080","83","2633","6201","5775","3932","2289","49","2207","2692","2434","2125","791"
"2018","4","A","골목상권","1000693","대림로29길","4827","2594","2233","15","628","853","1145","1262","924","8","223","414","591","723","635","7","405","439","554","539","289"
"2018","4","A","골목상권","1000625","공원로6가길","16106","10591","5515","43","2745","4522","3724","2984","2088","17","1594","3194","2633","1847","1306","26","1151","1328","1091","1137","782"
"2018","4","A","골목상권","1000553","가로공원로80길","1657","797","860","3","159","303","438","484","270","2","71","151","206","228","139","1","88","152","232","256","131"
"2018","4","A","골목상권","1000608","화곡로64길","17556","9976","7580","93","3483","4339","3883","3810","1948","56","1591","2652","2560","1997","1120","37","1892","1687","1323","1813","828"
"2018","4","A","골목상권","1000605","화곡로31길","3578","1611","1967","7","483","727","895","855","611","1","131","310","407","389","373","6","352","417","488","466","238"
"2018","4","A","골목상권","1000560","강서로45다길","2131","982","1149","3","251","310","477","619","471","1","75","122","217","294","273","2","176","188","260","325","198"
"2018","4","A","골목상권","1000563","강서로5가길","3034","1488","1546","4","365","653","722","821","469","1","159","373","395","339","221","3","206","280","327","482","248"
"2018","4","A","골목상권","1000644","디지털로32길","34622","20868","13754","126","6580","12124","9285","4278","2229","66","2843","7700","5943","2658","1658","60","3737","4424","3342","1620","571"
"2018","4","A","골목상권","1000039","명동길","129323","71238","58085","395","21183","44457","37131","20574","5583","94","7528","22394","22739","14617","3866","301","13655","22063","14392","5957","1717"
"2018","4","A","골목상권","1000020","지봉로8길","3125","1325","1800","10","430","755","842","646","442","5","127","294","308","309","282","5","303","461","534","337","160"
"2018","4","A","골목상권","1000650","오류로8길","2713","1384","1329","13","252","440","649","734","625","3","98","231","290","331","431","10","154","209","359","403","194"
"2018","4","A","골목상권","1000604","화곡로20길","2658","1447","1211","2","242","490","656","762","506","2","103","252","339","405","346","0","139","238","317","357","160"
