"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","총_직장_인구_수","남성_직장_인구_수","여성_직장_인구_수","연령대_10_직장_인구_수","연령대_20_직장_인구_수","연령대_30_직장_인구_수","연령대_40_직장_인구_수","연령대_50_직장_인구_수","연령대_60_이상_직장_인구_수","남성연령대_10_직장_인구_수","남성연령대_20_직장_인구_수","남성연령대_30_직장_인구_수","남성연령대_40_직장_인구_수","남성연령대_50_직장_인구_수","남성연령대_60_이상_직장_인구_수","여성연령대_10_직장_인구_수","여성연령대_20_직장_인구_수","여성연령대_30_직장_인구_수","여성연령대_40_직장_인구_수","여성연령대_50_직장_인구_수","여성연령대_60_이상_직장_인구_수"
"2019","3","A","골목상권","1000749","사당로20길","2201","1335","866","1","214","349","501","446","690","0","82","195","292","278","488","1","132","154","209","168","202"
"2019","3","A","골목상권","1000750","사당로23길","13107","4362","8745","0","3494","4255","3168","1751","439","0","669","1303","1065","1024","301","0","2825","2952","2103","727","138"
"2019","3","A","골목상권","1000751","사당로23나길","845","394","451","1","160","192","220","161","111","1","46","95","95","90","67","0","114","97","125","71","44"
"2019","3","A","골목상권","1000752","사당로26길","3024","1706","1318","1","370","675","873","638","467","0","132","323","497","405","349","1","238","352","376","233","118"
"2019","3","A","골목상권","1000753","사당로29길","2526","1239","1287","4","391","646","695","461","329","1","114","298","350","257","219","3","277","348","345","204","110"
"2019","3","A","골목상권","1000754","사당로2차길","2179","1452","727","0","229","578","490","504","378","0","128","394","314","328","288","0","101","184","176","176","90"
"2019","3","A","골목상권","1000755","사당로30길","4778","2722","2056","2","683","1284","1292","952","565","0","233","646","806","642","395","2","450","638","486","310","170"
"2019","3","A","골목상권","1000756","사당로8길","3286","2034","1252","2","409","803","884","728","460","1","221","534","501","428","349","1","188","269","383","300","111"
"2019","3","A","골목상권","1000757","상도로15길","1998","920","1078","1","273","386","480","457","401","0","117","180","214","207","202","1","156","206","266","250","199"
"2019","3","A","골목상권","1000758","상도로37길","2367","1135","1232","4","370","631","580","483","299","2","131","327","290","226","159","2","239","304","290","257","140"
"2019","3","A","골목상권","1000759","상도로47길","2701","1283","1418","3","385","699","698","570","346","2","141","351","353","257","179","1","244","348","345","313","167"
"2019","3","A","골목상권","1000760","상도로61길","3185","1684","1501","2","516","920","937","562","248","1","199","521","534","263","166","1","317","399","403","299","82"
"2019","3","A","골목상권","1000761","상도로62길","1876","909","967","1","327","435","405","422","286","0","105","216","235","187","166","1","222","219","170","235","120"
"2019","3","A","골목상권","1000762","서달로10길","663","387","276","1","84","148","158","155","117","1","50","99","89","83","65","0","34","49","69","72","52"
"2019","3","A","골목상권","1000763","서달로14길","758","411","347","1","87","151","203","167","149","1","33","82","104","86","105","0","54","69","99","81","44"
"2019","3","A","골목상권","1000765","서달로8가길","475","196","279","1","61","72","121","126","94","1","13","31","51","48","52","0","48","41","70","78","42"
"2019","3","A","골목상권","1000766","성대로1길","1440","636","804","0","132","267","355","358","328","0","51","129","166","136","154","0","81","138","189","222","174"
"2019","3","A","골목상권","1000767","성대로29길","1699","789","910","0","195","326","399","421","358","0","85","160","187","187","170","0","110","166","212","234","188"
"2019","3","A","골목상권","1000768","신대방길","7354","4580","2774","24","1586","2021","1819","1210","694","17","718","1352","1258","745","490","7","868","669","561","465","204"
"2019","3","A","골목상권","1000769","양녕로26길","1652","1153","499","3","159","390","444","507","149","2","79","257","306","395","114","1","80","133","138","112","35"
"2019","3","A","골목상권","1000770","여의대방로22길","17909","11394","6515","34","3439","3610","2908","4038","3880","18","2667","2912","1882","1949","1966","16","772","698","1026","2089","1914"
"2019","3","A","골목상권","1000771","여의대방로22나길","17606","11183","6423","35","3393","3529","2806","3983","3860","18","2627","2863","1800","1914","1961","17","766","666","1006","2069","1899"
"2019","3","A","골목상권","1000772","여의대방로22카길","18024","11520","6504","25","3426","3736","3002","4070","3765","12","2643","2997","1953","1952","1963","13","783","739","1049","2118","1802"
"2019","3","A","골목상권","1000773","여의대방로24길","19681","12377","7304","38","3729","4075","3301","4433","4105","18","2736","3190","2122","2187","2124","20","993","885","1179","2246","1981"
"2019","3","A","골목상권","1000774","여의대방로46길","7717","4507","3210","14","1363","2427","1929","1223","761","5","556","1503","1249","752","442","9","807","924","680","471","319"
"2019","3","A","골목상권","1000775","장승배기로10길","3413","2145","1268","14","466","729","875","918","411","6","271","486","562","578","242","8","195","243","313","340","169"
"2019","3","A","골목상권","1000776","장승배기로19길","1775","914","861","2","176","379","454","479","285","1","78","184","222","259","170","1","98","195","232","220","115"
"2019","3","A","골목상권","1000777","장승배기로27길","6741","3867","2874","16","874","2182","1791","1269","609","7","410","1157","1059","841","393","9","464","1025","732","428","216"
"2019","3","A","골목상권","1000778","흑석로13길","983","513","470","0","129","188","252","231","183","0","56","97","126","114","120","0","73","91","126","117","63"
"2019","3","A","골목상권","1000779","흑석로9길","698","356","342","0","115","136","174","163","110","0","49","71","88","76","72","0","66","65","86","87","38"
"2019","3","A","골목상권","1000780","관악로10길","6202","3748","2454","9","829","1600","1511","1540","713","3","411","924","900","1033","477","6","418","676","611","507","236"
"2019","3","A","골목상권","1000781","관악로14길","6542","3309","3233","23","1018","1671","1591","1411","828","6","337","706","829","866","565","17","681","965","762","545","263"
"2019","3","A","골목상권","1000782","관악로28길","1891","807","1084","3","201","369","440","502","376","1","53","151","218","200","184","2","148","218","222","302","192"
"2019","3","A","골목상권","1000783","관악로30길","2909","1444","1465","10","371","630","725","687","486","8","144","326","400","313","253","2","227","304","325","374","233"
"2019","3","A","골목상권","1000784","관천로15길","3932","2599","1333","3","637","1021","1177","790","304","3","278","703","877","542","196","0","359","318","300","248","108"
"2019","3","A","골목상권","1000785","관천로22길","4600","2514","2086","8","672","1129","1235","909","647","6","273","619","679","493","444","2","399","510","556","416","203"
"2019","3","A","골목상권","1000786","구암길","831","403","428","1","111","181","240","206","92","1","41","89","109","104","59","0","70","92","131","102","33"
"2019","3","A","골목상권","1000787","국회단지길","5486","2157","3329","7","963","1365","1186","1323","642","1","207","517","550","515","367","6","756","848","636","808","275"
"2019","3","A","골목상권","1000788","낙성대역길","5197","3075","2122","7","770","1307","1227","964","922","3","327","773","734","564","674","4","443","534","493","400","248"
"2019","3","A","골목상권","1000789","난곡로24길","1312","728","584","1","129","247","328","383","224","1","51","113","159","229","175","0","78","134","169","154","49"
"2019","3","A","골목상권","1000790","난곡로26길","1205","654","551","0","136","225","293","333","218","0","50","106","142","191","165","0","86","119","151","142","53"
"2019","3","A","골목상권","1000791","난곡로34길","967","488","479","6","118","204","241","288","110","5","47","107","120","141","68","1","71","97","121","147","42"
"2019","3","A","골목상권","1000792","난곡로74길","4511","3556","955","7","683","1342","1423","777","279","5","421","1089","1230","619","192","2","262","253","193","158","87"
"2019","3","A","골목상권","1000793","난우길","1341","639","702","20","165","271","296","347","242","17","62","121","136","159","144","3","103","150","160","188","98"
"2019","3","A","골목상권","1000794","난향길","1946","948","998","1","442","487","403","303","310","0","121","241","187","147","252","1","321","246","216","156","58"
"2019","3","A","골목상권","1000795","남부순환로142길","4960","3467","1493","20","381","767","855","962","1975","17","197","445","502","570","1736","3","184","322","353","392","239"
"2019","3","A","골목상권","1000796","남부순환로151길","4960","3441","1519","7","663","1325","1435","1078","452","3","318","968","1121","731","300","4","345","357","314","347","152"
"2019","3","A","골목상권","1000797","남부순환로161길","4516","3110","1406","3","585","1208","1268","986","466","2","280","865","972","687","304","1","305","343","296","299","162"
"2019","3","A","골목상권","1000798","남부순환로172길","2016","1192","824","4","210","462","466","523","351","3","113","282","266","303","225","1","97","180","200","220","126"
"2019","3","A","골목상권","1000799","남부순환로234길","3074","1859","1215","4","431","694","748","670","527","0","177","396","447","425","414","4","254","298","301","245","113"
"2019","3","A","골목상권","1000800","남부순환로248길","2154","1155","999","4","330","613","569","387","251","3","127","330","311","205","179","1","203","283","258","182","72"
"2019","3","A","골목상권","1000801","남현2길","4016","2615","1401","5","585","958","1081","749","638","3","283","622","754","470","483","2","302","336","327","279","155"
"2019","3","A","골목상권","1000802","남현3길","6766","3909","2857","7","1303","1742","1709","1183","822","4","536","963","1029","755","622","3","767","779","680","428","200"
"2019","3","A","골목상권","1000803","남현길","3537","2297","1240","2","533","874","901","631","596","2","252","563","633","398","449","0","281","311","268","233","147"
"2019","3","A","골목상권","1000804","당곡길","2870","1609","1261","7","337","634","772","588","532","5","140","365","444","298","357","2","197","269","328","290","175"
"2019","3","A","골목상권","1000805","대학14길","1117","644","473","0","140","303","307","216","151","0","45","162","204","122","111","0","95","141","103","94","40"
"2019","3","A","골목상권","1000806","대학길","2196","1683","513","1","339","600","641","397","218","0","221","467","521","313","161","1","118","133","120","84","57"
"2019","3","A","골목상권","1000807","미성5길","1478","719","759","18","167","268","326","377","322","16","65","140","160","150","188","2","102","128","166","227","134"
